shape,noise,elements,area,perimeter,aspect_ratio,circularity,compactness,eccentricity,orientation,feret_max,feret_min,feret_mean,malinowska,zwykly11,centralny11,znormalizowany11
building_otsu,erode,largest,18780,799,1.6434108527131783,0.3696680301842655,33.99366347177849,2.3049228817330385,-0.07851249335808168,212.00235847744713,1.0,104.96755224626743,0.6447278764792592,330825691,-2031706.4718849957,-0.00576062743170741
building_otsu,dilate,full,20506,838,1.6119402985074627,0.3669465254499137,34.245781722422706,2.309071809387116,-0.04829864971577639,216.72332592501436,1.0,108.22158405669143,0.6508157742718683,364296137,-1500190.166292791,-0.0035676677967370683
building_otsu,dilate,largest,20506,838,1.6119402985074627,0.3669465254499137,34.245781722422706,2.309071809387116,-0.04829864971577639,216.72332592501436,1.0,108.22158405669143,0.6508157742718683,364296137,-1500190.166292791,-0.0035676677967370683
building_otsu,rotate_15,full,19635,943,1.3125,0.27747086250638725,45.28897377132671,2.306347381945529,0.20013705314977548,214.67417171145672,1.0,106.88138163051066,0.8984156609217386,344920883,5547805.330328486,0.014389953888743276
building_otsu,rotate_15,largest,19635,943,1.3125,0.27747086250638725,45.28897377132671,2.306347381945529,0.20013705314977548,214.67417171145672,1.0,106.88138163051066,0.8984156609217386,344920883,5547805.330328486,0.014389953888743276
building_otsu,rotate_30,full,19657,990,1.0588235294117647,0.25203259582334275,49.860100727476215,2.307195171107973,0.4608093364402261,214.76731594914529,1.0,106.71255710761552,0.9919188605259059,340621192,11371114.391005743,0.029428528927218558
building_otsu,rotate_30,largest,19647,980,1.0588235294117647,0.25707151547304735,48.882781086170915,2.30435269509147,0.45965313167490973,214.76731594914529,1.0,106.71331095616743,0.9723002106605259,340217982,11320176.195551483,0.029326531164687423
building_otsu,rotate_45,full,19653,1001,0.9802955665024631,0.24647368783464368,50.984633389304435,2.3030478912782577,0.7241332319207815,214.11445537375565,1.0,106.66110281854631,1.0142562430877424,332306838,14119826.36971457,0.03655709252760907
building_otsu,rotate_45,largest,19644,992,0.9802955665024631,0.2508513514857485,50.09488902463857,2.3004128708217575,0.7230960769789779,214.11445537375565,1.0,106.63698339979989,0.9966032670401954,331967191,14080799.787212385,0.03648946303044836
building_otsu,scale_08,full,12564,673,1.6285714285714286,0.3485841719095236,36.0497453040433,2.3120017478978903,-0.06451078973339543,171.40595088852663,1.0,85.27088495650462,0.6937377545450081,219086494,-752661.6205826183,-0.004768084197084238
